Title,Film,Year,Singer,Composer,Lyricist,Lyrics
premkahaanii sakhii sunat suhaave,dhoop chhaaon bhagya chakra,1935,uma shashi,r c boral pankaj mullick,pt sudarshan,	premkahaanii sakhii sunat suhaave	premkahaanii sakhii sunat suhaave	chor churaave maal kazaanaa	chor churaave maal kazaanaa	piyaa nainan kii nindiyaa churaave	piyaa nainan kii nindiyaa churaave	premkahaanii sakhii sunat suhaave	premkahaanii sakhii sunat suhaave	premkahaanii sakhii sunat suhaave	premkahaanii sakhii sunat suhaave	daakuu chalaave lohe kaa bhaalaa	daakuu chalaave lohe kaa bhaalaa	piyaa najariyaa ke tiir chalaave	piyaa najariyaa ke tiir chalaave	premkahaanii sakhii sunat suhaave	premkahaanii sakhii sunat suhaave	priitnagar kii riit niraalii	priitnagar kii riit niraalii	jo mar jaaye amar ho jaaye	jo mar jaaye amar ho jaaye	premkahaanii sakhii sunat suhaave	premkahaanii sakhii sunat suhaave	
havaa tum dhiire baho mere aate honge chitachor,kangan,1939,leela chitnis,saraswati devi,pradeep,	havaa tum dhiire baho mere aate honge chitachor	havaa tum dhiire baho mere aate honge chitachor	havaa tum dhiire baho mere aate honge chitachor	havaa tum dhiire baho	chhotii sii mere dil kii talaiyaa dagmag dole priit kii naiyaa	chhotii sii mere dil kii talaiyaa dagmag dole priit kii naiyaa	o purawaiyaa dayaa karo mere hiyaa men uthat hilor havaa tum dhiire baho mere aate honge chitachor	o purawaiyaa dayaa karo mere hiyaa men uthat hilor havaa tum dhiire baho mere aate honge chitachor	
rang daaraa rang daaraa mohe prem rang men,vidyapati,1937,rampyari chapla,r c boral,kedar sharma,	rang daaraa rang daaraa mohe prem rang men	rang daaraa rang daaraa mohe prem rang men	rang daaraa rang daaraa mohe prem rang men	rang daaraa rang daaraa mohe prem rang men	mandmand umang hai	mandmand umang hai	ang ang men 
dil men tuu aankhon men tuu saanson men tuu,pukaar,1939,menka,mir sahab,kamal amrohi,	dil men tuu aankhon men tuu saanson men tuu lab pe tuu kayaalon men tuu kaabon men tuu dil men tuu aankhon men tuu saanson men tuu	kis baat kii angadaaiyaan lete huye jalawon men tuu dopahar ke jagamagaate	kis baat kii angadaaiyaan lete huye jalawon men tuu dopahar ke jagamagaate	aatishiin sholon men tuu bhiiniibhiinii shaam ke	aatishiin sholon men tuu bhiiniibhiinii shaam ke	anaginat taaron men tuu raat kii motii bharii	anaginat taaron men tuu raat kii motii bharii	ghanaghor sii zulfon men tuu dil men tuu aankhon men tuu saanson men tuu	aandhiyon kii rau men baith khaate huye jo kaam kaa baarishon kii jagamagaatii	aandhiyon kii rau men baith khaate huye jo kaam kaa baarishon kii jagamagaatii	anaginat ladiyon men tuu nuur se dhoye huye	anaginat ladiyon men tuu nuur se dhoye huye	mahataab ke chehare men tuu	aag se dahake huye suuraj ke rukasaaron men tuu	aag se dahake huye suuraj ke rukasaaron men tuu	dil men tuu aankhon men tuu saanson men tuu lab pe tuu kayaalon men tuu kaabon men tuu dil men tuu aankhon men tuu saanson men tuu 
prem nagar men banaauungii ghar main,chandidas,1934,saigal uma shashi,r c boral,aga h kashmiri, u	prem nagar men banaauungii ghar main sajake ghar sansaar	prem nagar men banaauungii ghar main sajake ghar sansaar	prem kaa aangan prem kii chhat aur prem ke honge dvaar	prem kaa aangan prem kii chhat aur prem ke honge dvaar	prem nagar men banaauungii ghar main sajake ghar sansaar	prem nagar men banaauungii ghar main sajake ghar sansaar	s	prem sakhaa ho prem padausii	prem men sukh kaa saar prem men duhkh kaa saar	prem sakhaa ho prem padausii	prem men duhkh kaa saar prem men sukh kaa saar	prem ke sang bitaayenge jiivan	prem ke sang bitaayenge jiivan	prem hii praanaadhaar	prem ke sang bitaayenge jiivan prem hii praanaadhaar	prem sakhaa ho prem padausii	prem men sukh kaa saar prem men duhkh kaa saar	prem ke sang bitaayenge jiivan	prem ke sang bitaayenge jiivan	prem hii praanaadhaar	u	prem sudhaa se snaan karuungii	prem se hogaa shringaar prem se hogaa shringaar	prem se hogaa shringaar prem se hogaa shringaar	s	prem hii karm hai prem hii dharm hai	prem hii sant vichaar prem hii sant vichaar	prem hii sant vichaar prem hii sant vichaar	u	prem nagar men banaauungii ghar main sajake ghar sansaar 
prem kii naiyaa chalii jal men morii,dhoop chhaaon bhagya chakra,1935,uma shashi pahadi sanyal,r c boral pankaj mullick,pt sudarshan, p prem kii naiyaa chalii jal men morii chhotii sii naiyaa chalii jal men morii	u prem kaa saagar prem kii naiyaa prem musaafir prem ravayyaa prabhu bin moraa kaun rakhaiyaa p sok kare tuu kyuun ati naarii ye naiyaa kabhii naa gaii jal men morii chhotii sii naiyaa	u chaar taraf chhaayaa andhiyaaraa suujhe naahii duur kinaaraa tharthar kaanpe man matawaaraa p kyuun	man kii kamazorii ye naiyaa hameshaa chalii jal men morii do chhotii sii naiyaa 
apane maulaa kii main jogan banuungii,yahoodi ki ladki,1933,ratanbai,pankaj mullick,, apane maulaa kii main jogan banuungii jogan banuungii viyogan banuungii	koii jaawe masjid andar koii jaawe mandar hamane teraa jalawaa dekhaa pyaare dil ke andar maulaa kii main jogan banuungii	tere ishq men pahanii kafanii chhodaa jewar gahanaa tuu jis rang men khush ho pyaare usii rang men rahanaa maulaa kii main jogan banuungii	koyal banake banban dhuundhaa bulabul banake gulashan kaliyaan kaliyaan tujhako dhuundhaa ban ke terii naagan maulaa kii main jogan banuungii 
dil se terii nigaah jigar tak utar gaii,kaarwaanehayaat,1935,saigal,mihir kiran bhattacharya,mirza asadullah khan ghalib, dil se terii nigaah jigar tak utar gaii	 dil se terii nigaah jigar tak utar gaii	donon ko ik adaa men razaamand kar gaii	donon ko ik adaa men razaamand kar gaii	wo baadaaeshabaanaa kii saramastiyaan kahaan uthiye bas ab ke lazzatekaabesahar gaii	wo baadaaeshabaanaa kii saramastiyaan kahaan uthiye bas ab ke lazzatekaabesahar gaii	dekho to dilfarebiieandaazenaqshepaa	dekho to dilfarebiieandaazenaqshepaa	maujekiraameyaar bhii kyaa gul katar gaii	maujekiraameyaar bhii kyaa gul katar gaii	nazzaare ne bhii kaam kiyaa vaan naqaab kaa	nazzaare ne bhii kaam kiyaa vaan naqaab kaa	mastii se har nigah tere ruk par bikhar gaii	mastii se har nigah tere ruk par bikhar gaii	maaraa zamaane ne maaraa zamaane ne asadullaah kaan tumhen	maaraa zamaane ne maaraa zamaane ne asadullaah kaan tumhen	wo walawale wo wo walawale kahaan wo jawaanii kidhar gaii	wo walawale wo wo walawale kahaan wo jawaanii kidhar gaii	
kyon baje hriday viinaa ke taar  aaii bahaar aaii bahaar,kangan,1939,ashok kumar leela chitnis,ramchandra pal,pt narottam vyas,	a	uun uun uun uun lii	uun uun uun a	kyon baje	hriday viinaa ke taar	murajhaaii	murajhaaii	man kii bagiyaa men	aaii bahaar aaii bahaar	aaii bahaar aaii bahaar	lii	gaye chhod	neh naate ko tod	neh naate ko tod	rahane do ye jhutaa dulaar	rahane do ye jhutaa dulaar	a	baj uthaa aaj dil kaa sitaar	baj uthaa aaj dil kaa sitaar	murajhaaii do	murajhaaii	man kii bagiyaa men	aaii bahaar aaii bahaar	aaii bahaar aaii bahaar	a	kyaa ruth gaii ho pyaarii	kyaa ruth gaii ho pyaarii	lii	tum bade nithur giradhaarii	tum bade nithur giradhaarii	a	ab maaro naa taanon kii maar	ab maaro naa taanon kii maar	murajhaaii do	murajhaaii	man kii bagiyaa men	aaii bahaar aaii bahaar	aaii bahaar aaii bahaar	a	kyuun chhupii kunj men	baahar kyuun nahiin aatii	baahar kyuun nahiin aatii	lii	dil dharake ghanashyaam	dil dharake ghanashyaam	aatii main sharamaatii	aatii main sharamaatii	a	na tarasaao na tarasaao do	aaii bahaar aaii bahaar	aaii bahaar aaii bahaar	
sundar naarii priitam pyaarii,manzil,1936,pankaj mullick,r c boral,arzoo lucknavi a h shor,	sundar naarii priitam pyaarii pyaarii chhab dikhalaaye pyaarii pyaarii chhab dikhalaaye	sundar naarii priitam pyaarii pyaarii chhab dikhalaaye pyaarii pyaarii chhab dikhalaaye	nainaa rasiile baanke katiile	nainaa rasiile baanke katiile	chaadii nain ladaaye pyaarii chaadii nain ladaaye sundar naarii priitam pyaarii pyaarii chhab dikhalaaye pyaarii pyaarii chhab dikhalaaye	ek to birah agan sataaye duuje lagii jalaaye	ek to birah agan sataaye duuje lagii jalaaye	moh bharaa man phuul kamal saa	moh bharaa man phuul kamal saa	dhuup lage kumhalaaye	dhuup lage kumhalaaye	
nuktaachiin hai gamedil usako sunaaye na bane,yahoodi ki ladki,1933,saigal,pankaj mullick,mirza ghalib, aa aa nuktaachiin hai gamedil usako sunaaye na bane kyaa bane baat jahaan baat banaaye na bane	 aa aa nuktaachiin hai gamedil usako sunaaye na bane kyaa bane baat jahaan baat banaaye na bane	main bulaataa to huun usako magar ai jazbaaedil	main bulaataa to huun usako magar ai jazbaaedil	us pe ban jaaye kuchh aisii us pe ban jaaye kuchh aisii ki bin aaye na bane	us pe ban jaaye kuchh aisii us pe ban jaaye kuchh aisii ki bin aaye na bane	nuktaachiin hai gamedil usako sunaaye	bojh wo sar pe giraa bojh woh sar se giraa hai ki uthaaye na uthe kaam wo aan padaa hai ke banaaye na bane	bojh wo sar pe giraa bojh woh sar se giraa hai ki uthaaye na uthe kaam wo aan padaa hai ke banaaye na bane	nuktaachiin hai gamedil usako sunaaye	ishq par zor nahiin ishq par zor nahiin hai ye vo aatish gaalib ke lagaaye na lage ke lagaaye na lage aur bujhaaye na bane	ishq par zor nahiin ishq par zor nahiin hai ye vo aatish gaalib ke lagaaye na lage ke lagaaye na lage aur bujhaaye na bane	nuktaachiin hai gamedil usako sunaaye 
jaage aaj more bhaag sahilii aao gaao bajaao,jwaala,1938,ratnaprabha chorus,dhamman khan,pt indra,	jaage aaj more bhaag sahelii aao gaao bajaao mangal thaal sajaao	kunwar kanhaiyaa kunwar kanhaiyaa jaago ho ab jaago ho	pahalii sahelii baag men	hansatii khilatii lachake machake	madabhar kaliyaan chhalake dhalake duu sa	hamarii sajanii amar suhaagin	god bharaiyo sab sukh paiyo tii sa	hans hans kariyo priitam puujaa	kunwar kanhaiyaa	nazar guzar mere laal kii re nagar badhaaii baantatii re matawaale ran kesarii tohe aan khilaawen god bolo bolo nainaa kholo	kunwar kanhaiyaa	rasavant kant sukhadhaam kii ye nainaa utaaren aaratii tan praan naath par waaratii aao aao godii aao	kunwar kanhaiyaa 
giit suno wo giit saiyaan,pukaar,1939,sheela,mir sahab,kamal amrohi,	giit suno wo giit saiyaan	giit suno wo giit saiyaan	giit suno wo giit saiyaan	giit suno wo giit saiyaan	jo ham sabake hosh udaa de	jo ham sabake hosh udaa de	ras aur mad ke sote bahaa de	ras aur mad ke sote bahaa de	giit suno wo giit saiyaan	giit suno wo giit saiyaan	giit suno wo giit	jo jiivan men aag lagaa de	jo jiivan men aag lagaa de	jo sapanon kaa meh barasaa de	jo sapanon kaa meh barasaa de	giit suno wo giit saiyaan	giit suno wo giit saiyaan	giit suno wo giit	jo gaate main hamare bhagawan	jo gaate main hamare bhagawan	hai ye kaayaa giit ki kaaran	hai ye kaayaa giit ki kaaran	giit suno wo giit saiyaan	giit suno wo giit saiyaan	giit suno wo giit	giit suno wo giit saiyaan giit suno wo giit	samajhe kyaa samajhe samajhaavo samajh gaye ab tum bhii gaa do 
tan kaa kar le band kiwaadaa,vidyapati,1937,kanan devi k c dey k c dey,r c boral,kedar sharma,	tan kaa kar le band kiwaadaa man kii khidakii khol	anuraadhaa phir kaho	tan kaa kar le band kiwaadaa man kii khidakii khol	tan kaa kar le band kiwaadaa man kii khidakii khol	haan dar kyaa jo chhaayaa andhiyaaraa dar kyaa jo hai duur duur kinaaraa dar kyaa	dar kyaa jo chhaayaa andhiyaaraa dar kyaa jo hai duur duur kinaaraa dar kyaa jo chhaayaa andhiyaaraa	madhusuudan daadaa madhusuudan daadaa	anuraadhaa gopaal gopaal mujhe bhii tumhaaare paas le aayaa ruko nahiin ruko nahiin anuraadhaa kahe jaao kahe jaao anuraadhaa anuraadhaa	dar kyaa jo chhaayaa andhiyaaraa dar kyaa jo hai duur duur kinaaraa	paar karegaa hai priitam teraa muurakh man mat dol dol re	paar karegaa hai priitam teraa muurakh man mat dol dol re	man kii khidakii khol khol re man kii khidakii khol 
jal bharane chalo rii guiyaan,kangan,1939,leela chitnis,ramchandra pal,pt narottam vyas,	jal bharane chalo rii guiyaan	jal bharane chalo rii guiyaan	jamunaa kinaaraa chanchal dhaaraa	jamunaa kinaaraa chanchal dhaaraa	pawan chalat purabaiyaa	pawan chalat purabaiyaa	jal bharane chalo rii guiyaan	jal bharane chalo rii guiyaan	raamuu sudsud karataa rahataa naak baraabar bahatii hai balluu bhonduu nahiin jaanataa dhotii kahaan se bandhatii hai	chalo rii guiyaan jal bharane chalo rii guiyaan	daaldaal par phuul khile hain	daaldaal par phuul khile hain	kuuk rahii koyaliyaa	kuuk rahii koyaliyaa	jal bharane chalo rii guiyaan jal bharane chalo rii	ramaa ramaa	jal bharane chalo rii guiyaan	jal bharane chalo rii guiyaan	kunjkunj men bhanwaraa guunje	kunjkunj men bhanwaraa guunje	hansatii komal kaliyaan	hansatii komal kaliyaan	hansatii komal kaliyaan	hansatii komal kaliyaan	jal bharane chalo rii guiyaan jal bharane 
chhute asiir to badalaa huaa zamaanaa thaa,devdaas,1935,saigal,timir baran,kedar sharma,	chhute asiir to badalaa huaa zamaanaa thaa na phuul the na chaman thaa na aashiyaanaa thaa	ujad chukaa jo chhotaa saa aashiyaanaa thaa vah mit chukaa hai fidaa jisape ek zamaanaa thaa	vah baag hii naa rahaa jisape naaz thaa mujhako vah shaakh hii na rahii jisape aashiyaanaa thaa	kiyaa asiir mujhe lajjateasiir ne jab vah udake daamaan men aane kaa ek bahaanaa thaa	na puuchh ujade nasheman kii daastaan na puuchh the chaar tinake magar naam aashiyaanaa thaa 
kyaa kaaran hai ab rone kaa,pooran bhagat,1933,k c dey,r c boral,, kyaa kaaran hai ab rone kaa kaalii raat huii ujiyaalii paayaa jiivan kaa ujiyaaraa rahaa andheraa solaa baras tak	ghataa chhaaii rahii ghanaghor puuran chandra badarii se nikale ruup daras maataa ko dewe
tujhe bibbo kahuun ki sulochanaa,gharib ka laal prince of paupers,1939,,sagir asif,,	tujhe bibbo kahuun ki sulochanaa umaa shashi kahuun yaa ki jamanaa tujhe motii kahuun ki biliimoriyaa tujhe sayagal kahuun yaa ki baravaa	tujhe kajjan kahuun yaa ki shaantaa ratanabaaii kahuun mehataab kah duun yaa ki maadhurii merii bimalaa merii kaanan merii jaddan merii rozii tujhe gauhar kahuun ki sabitaa devakaaraanii kahuun ki lalitaa durgaa khote kahuun ki jubedaa	tujhe ghorii kahuun diixit kahuun yaa tujhe chaarlii kah duun kahuun mirzaa musharraf yaa tujhe main kaabulii kah duun tujhe surendr kahuun yaa ki vaastii main kumaar kahuun yaa ki gazanavii 
prem karat ban men jalat tan men piyaa base man men,toofaani taarzan,1937,female voice,master mohammed,pt gyan,	prem karat ban men jalat tan men piyaa base man men ban jogan premlagan liye dhyaan sajan ke	prem karat ban men jalat tan men piyaa base man men ban jogan premlagan liye dhyaan sajan ke	milaa na mahe jab dardedil kaa gulashan men	milaa na mahe jab dardedil kaa gulashan men	main dhuudhatdhuudhat aan basii huun ban men	main dhuudhatdhuudhat aan basii huun ban men	prem karat ban men jalat tan men piyaa base man men ban jogan premlagan liye dhyaan sajan ke	prem karat ban men jalat tan men piyaa base man men ban jogan premlagan liye dhyaan sajan ke	
saavan aaye yaa naa aaye piyaa ghar aaye saavan hai,saadhana,1939,harish,anupam ghatak,kanhaiyalal chaturvedi, saavan aaye yaa naa aaye piyaa ghar aaye saavan hai priitam pyaarii jab mil jaaye tabhii basant suhaavan hai	pushp lataaen bhii tab jhuulen jal kii tarangen bhii tab khelen sajanii jab saajan sang jhuule wahii samay manabhaavan hai
lachhamii muurat daras dikhaaye,street singer,1938,kanan devi,r c boral,arzoo lucknowi,	lachhamii muurat daras dikhaaye	lachhamii muurat daras dikhaaye	sir par mukut gale men maalaa	sir par mukut gale men maalaa	man lalachaaye lachhamii muurat daras dikhaaye	man lalachaaye lachhamii muurat daras dikhaaye	hai kyaa koii sohaavan sapanaa dhan maayaa sab apanaaapanaa	hai kyaa koii sohaavan sapanaa dhan maayaa sab apanaaapanaa	naahinnaahin khuulii aankh men naahinnaahin nahiin khuulii aankh men sapanaa kahaan samaay	lachhamii muurat daras dikhaaye	lachhamii muurat daras dikhaaye	laalach kii kharii bii dhuup ye hai naa pichhale janam kii ruup ye hai laalach kii kharii bii dhuup ye hai naa pichhale janam kii ye ruup pe hai	ho nahiin sakataa duubaa suuraj raat ko saamane aaye	ho nahiin sakataa duubaa suuraj raat ko saamane aaye	naa dhokhaa naa ye chhal hai kyaa pichhale karam kaa phal hai	naa dhokhaa naa ye chhal hai kyaa pichhale karam kaa phal hai	koii jatan ho jaaye ye devi haath na aa	
piirpiir kyaa karataa re terii piir na jaane koy,achhut kanya,1936,ashok kumar,saraswati devi,j s kashyap natawa,	piirpiir kyaa karataa re terii piir na jaane koy	piirpiir kyaa karataa re terii piir na jaane koy	tere dil kii lagii koii kyaa jaane tan piir bhaii koii kyaa jaane ghaayal kii gati ghaayal jaane aur na jaane koy	tere dil kii lagii koii kyaa jaane tan piir bhaii koii kyaa jaane ghaayal kii gati ghaayal jaane aur na jaane koy	piirpiir kyaa karataa re terii piir na jaane koy	piirpiir kyaa karataa re terii piir na jaane koy	
hairatenazzaaraa aakir ban gaiin raanaaiyaan,kaarwaanehayaat,1935,saigal,mihir kiran bhattacharya,hakim ahmad shuja pasha, hairatenazzaaraa aakir ban gaiin raanaaiyaan kaak ke zarron men aatii hain nazar gulzaariyaan	jab se dekhaa hai tujhe ik dard hai dil men nihaan ai sabaa le jaa tuuhii un tak merii bedaariyaan	marhabaa barqejamaaleyaar tujh par benisaar marhabaa joshejunuuneishq kii rusavaaiyaan	alvidaa	ai	qaafile	waale mujhe	ab	chhod do merii qismat men likhii hain dasht kii viiraaniyaan
mujhako gametanhaaii har zulm gavaaraa hai,gaazi salauddin,1939,ratan bai,khemchand prakash,, mujhako gametanhaaii har zulm gavaaraa hai majabuur huun bebas huun rahamat kaa sahaaraa hai	siine men machalate hain aramaan shahaadat ke aankhon men basaa har dam jannat kaa nazaaraa hai	har roz palat qisamat tuutenge sitam tere biimaareshahaasat kaa duniyaa se kinaaraa hai
merii aankhon men aakar samaayaa hai tuu,millionaire karorpati,1936,,rai chand boral punkaj mullick,kedar sharma,	merii aankhon men aakar samaayaa hai tuu mujhako aathon pahar hai terii justajuu	gore majanuun se lailaa ne jaakar kahaa qushtaaenaaz baaqii hai ab dil men kyaa gore majanuun se us vaqt aaii sadaa bas terii justajuu hai terii justajuu mujhe aathon pahar	ab main samajhaa ki bulabul hai naashaad kyon jal ke paravaanaa hotaa hai barabaad kyon kaise jangal men kyon koh men fariyaad kyon jisako dekhaa use hai terii justajuu mujhe aathon pahar	
priitam se priit nibhaaungii,street singer,1938,kanan devi,r c boral,arzo lucknavi,	priitam se priitaa nibhaavungii wo to hai mere man men samaaye	priitam se priitaa nibhaavungii wo to hai mere man men samaaye	main bhii unamen samaavuungii paa kar unako kho jaavungii	nagarnagar aur dagardagar saajan ko dhuundan jaavungii	nagarnagar aur dagardagar saajan ko dhuundan jaavungii	priitam se priit nibhaavungii	priitam se priit nibhaavungii	le ke kamandal chhod ke mandal	le ke kamandal chhod ke mandal	raajpaat ko taj duungii sab kho kar unako paavuungii	raajpaat ko taj duungii sab kho kar unako paavuungii	nagarnagar aur dagardagar saajan ko dhuundan jaavungii	nagarnagar aur dagardagar saajan ko dhuundan jaavungii	priitam se priitaa nibhaavuungii 
chhod aakaash ko sitaare zamiin par laaye,maaya machhindra illusion triya rajya,1932,govindrao tembe,govindrao tembe,kumar,	chhod aakaash ko sitaare zamiin par laaye dekhiye swarg kii kyaa haa kairkabar laaye dekhiye swarg kii kyaa haa haa kairkabar laaye chhod aakaash ko sitaare zamiin par laaye aa aa aaye chhod aakaash ko sitaare zamiin par laaye	yaa nirakh teraa ati sundar mukhadaa haa yaa nirakh teraa haa yaa nirakh teraa aa yaa nirakh teraa ati sundar mukhadaa jal kar shashi tar jaay haa jal kar shashi tar jaay khand laakhon usii ke maanon zamiin par aaye	yaa nirakh teraa ati sundar mukhadaa haa yaa nirakh teraa haa yaa nirakh teraa aa yaa nirakh teraa ati sundar mukhadaa jal kar shashi tar jaay haa jal kar shashi tar jaay khand laakhon usii ke maanon zamiin par aaye	chhod aakaash ko sitaare zamiin par laaye dekhiye swarg kii kyaa haa ha kairkabar laaye chhod aakaash ko sitaare zamiin par laaye	chhod aakaash ko sitaare zamiin par laaye dekhiye swarg kii kyaa haa ha kairkabar laaye chhod aakaash ko sitaare zamiin par laaye	aa aaye chhod aakaash ko sitaare zamiin par laaye 
jogan bhatak rahii hai banban,kangan,1939,leela chitnis,saraswati devi,pt narottam vyas,	jogan bhatak rahii hai banban vaako kaun jaako denaa thaa re tanman	jogan bhatak rahii hai banban	jogan bhatak rahii hai banban	vaako kaun jaako denaa thaa re tanman	jogan bhatak rahii hai banban	saawan kii aadhii barasaaten maawas kii andhiyaarii raaten raah men kaante dhuundhatii phiratii	saawan kii aadhii barasaaten maawas kii andhiyaarii raaten raah men kaante dhuundhatii phiratii	jo paas mere wo hai man wo dhan	jogan bhatak rahii hai banban	jogan bhatak rahii hai banban	
