Title,Film,Year,Singer,Composer,Lyricist,Lyrics
ab ke baras tujhe dhartii kii raanii  abake baras,kranti,1981,mahendra kapoor,laxmikantpyarelal,santosh anand, ab ke baras ab ke baras tujhe dharatii kii raanii kar denge ab ke baras ab ke baras terii pyaason men paanii bhar denge ab ke baras ab ke baras terii chuunar ko dhaanii kar denge ab ke baras ye duniyaa to faanii hai	bahataa saa paanii hai tere hawaale ye zindagaanii ye zindagaanii kar denge ab ke baras	duniyaa kii saarii daulat se izzat hamako pyaarii mutthii men qismat hai apanii hamako mehanat pyaarii mittii kii qiimat kaa jag men koii ratan nahiin hai zillat ke jiivan se badatar koii qafan nahiin hai	desh kaa har diiwaanaa apane praan chiir kar bolaa balidaanon ke kuun se apanaa rang lo basantii cholaa abake hamane jaanii hai sabane man men thaanii hai hamalaawaron kii katm kahaanii katm kahaanii kar denge ab ke baras	sukh sapanon ke saath hazaaron dukh bhii tuune jhele hansii kushii se bhiige phaagun ab tak kabhii na khele chaaron or hamaare bikhare baaruudii afsaane jalatii jaatii shammaa jalate jaate hain paravaane phir bhii ham zindaa hain apane balidaanon ke bal par har shahiid faramaan de gayaa siimaa par jal jal kar yaaro tuut bhale hii jaanaa lekin kabhii na jhukanaa qadam qadam par maut milegii phir bhii tum na rukanaa bahut sah liya ab na sahenge siine bhadak uthe hain nasnas men bijalii jaagii hai baazuu phadak uthe hain sinhaasan kii kair karo zulmon ke thekedaaro desh ke bete jaag uthe tum apanii maut nihaaro angaaron kaa jashn manegaa har sholaa jaagegaa balidaanon kii is dharatii se har dushman bhaagegaa hamane qasam nibhaanii hai denii har qurbaanii hai	sukh sapanon ke saath hazaaron dukh bhii tuune jhele hansii kushii se bhiige phaagun ab tak kabhii na khele chaaron or hamaare bikhare baaruudii afsaane jalatii jaatii shammaa jalate jaate hain paravaane phir bhii ham zindaa hain apane balidaanon ke bal par har shahiid faramaan de gayaa siimaa par jal jal kar yaaro tuut bhale hii jaanaa lekin kabhii na jhukanaa qadam qadam par maut milegii phir bhii tum na rukanaa bahut sah liya ab na sahenge siine bhadak uthe hain nasnas men bijalii jaagii hai baazuu phadak uthe hain sinhaasan kii kair karo zulmon ke thekedaaro desh ke bete jaag uthe tum apanii maut nihaaro angaaron kaa jashn manegaa har sholaa jaagegaa balidaanon kii is dharatii se har dushman bhaagegaa hamane qasam nibhaanii hai denii har qurbaanii hai	apane saron kii apane saron kii antim nishaanii dhar denge ab ke baras ab ke baras tujhe dhartii kii raanii kar denge ab ke baras 
he ambike jagadambike he maan,baawri,1982,asha chorus,khayyam,maya govind,	he ambike jagadambike he maan namastasyai namastasyai namastasyai namo namh	he ambike jagadambike he maan namastasyai namastasyai namastasyai namo namh	mahishaasur ke atyaachaaron se dharatii kaa jan man dolaa rishi muniyon kaa aasan dolaa aur swarg kaa indraasan dolaa tab sabhii devataaon ne mil kar shakti ek banaaii thii wo shakti hii awataar banii jo maan durgaa kahalaaii thii	thii sabhii lagii jagamagaa rahii thii maataa dason dishaaon men talawaar chakr dhanush aur trishuul sab saje the aath bhujaaon men tab dev muni gir pade sabhii pag men aanand bhairavii ke he maat bhawaanii ham sabakii tuu rakshaa kar mahishaasur se	maan ne jab karun pukaar sunii shiital nainaa angaar huye keshon ko aur bikher liyaa talawaar trishuul sanbhaal liye khappar le kar wo chaamundaa it chhor kabhii ut chhor chalii wo saty kii rakshaa karane ko aandhii banakar jhakajhor chalii	he ambike jagadambike he maan he ambike he shiwaa bhawaanii maan he ambike bhagawatii bhawaanii maan he ambike jagadambike he maan 
dil divaanaa bin sajanaa ke maane naa,maine pyar kiya,1989,s p balasubramaniam  lata,ram laxman,asad bhopali, dil divaanaa bin sajanaa ke maane na	 dil divaanaa bin sajanaa ke maane na	ye pagalaa hai samajhaa ne se samajhe na	ye pagalaa hai samajhaa ne se samajhe na	dhak dhak bole it ut dole bin rainaa	ye pagalaa hai samajhaa ne se samajhe na	ye pagalaa hai samajhaa ne se samajhe na	dardejudaaii kya hota hai tum jaano main jaanuun	o ho	dardejudaaii kya hota hai tum jaano main jaanuun	pyaar bulaaye duniyaa roke kisakaa kahanaa maanuun	tumase mile bin dil ko kuchh bhi sujhe naa ye pagalaa hai samajhaa ne se samajhe na	tumase mile bin dil ko kuchh bhi sujhe naa ye pagalaa hai samajhaa ne se samajhe na	ban ke lahuu nas nas men muhabbat daude aur pukaare	o ho o ban ke lahuu nas nas men muhabbat daude aur pukaare	pyaar men sab kuchh haar diyaa par himmat kaise haare	kaha do duniya dil ka rastaa roke na	ye pagalaa hai samajhaa ne se samajhe na	ye pagalaa hai samajhaa ne se samajhe na	o ho o	dil divaanaa bin sajanaa ke maane na	ye pagalaa hai samajhaa ne se samajhe na	ye pagalaa hai samajhaa ne se samajhe na	dil ye chaahe banaa ke aanchal tujh ko lapetuun tan se gagan men	duniyaa maange apanii muraaden main to maanguun saajan o ho ho o ho duniyaa maange apanii muraaden main to maanguun saajan rahe salaamat meraa sajanaa aur asajanaa kaa aangan is ke sivaa dil rab se kuchh bhii na chaahe naa ye pagalaa hai	o ho o	dil ye chaahe banaa ke aanchal tujh ko lapetuun tan pe o ho ho o ho dil ye chaahe banaa ke aanchal tujh ko lapetuun tan pe yaa main ud jaauun tum ko liye gagan pe aur bhii kuchh hain dil ke iraade kyaa kahanaa ye pagalaa hai	dil divaanaa bin sajanaa ke maane na	ye pagalaa hai samajhaa ne se samajhe na	ye pagalaa hai samajhaa ne se samajhe na	
tujhako furasat se vidhaataa ne rachaa,aarohi,1982,mukesh hemlata,anand saagar kiran,bharat vyas,	he	tujhako furasat se vidhaataa ne rachaa	hriday tujhako kyaa diyaa hai raam ne mu	chaand chaahe mujhase mukhadaa pher le	tuu baithii rah nazar ke saamane he	tujhako furasat se	mu	chaand to chhaayaa hai tere rang kii	shaayaron kii daad paa kar tan gayaa	bin pilaae hii mujhako bahakaa diyaa	terii ankhiyon ke gulaabii jaam ne he	tujhako furasat se	tum ho priyatam mere man ke devataa	main tumhaare in charanon kii dhuul huun	tum ho puujaa tum merii aaraadhanaa	main tumhaarii saadhanaa kaa phuul huun	gir nahiin sakataa koii manjhadhaar men	tum badho jisakii kalaaii thaamane do	tujhako furasat se	
juuthe tere nain,dil padosi hai nonfilm,1987,asha,r d burman,gulzar,	juuthe tere nain juuthe tere nain sautan kii chhab chhuu ke aaye sautan sang bitaaii rain	juuthe tere nain juuthe tere nain sautan kii chhab chhuu ke aaye sautan sang bitaaii rain	juuthe tere nain	juuthe tere nain	ho in ankhiyan kaa namak paraayaa in ankhiyan kaa namak paraayaa in ankhiyan kii juuthii chhaayaa juuthe inake bain juuthe inake bain haan haan juuthe inake bain juuthe tere nain	ho aur kisii kii pyaas hai inamen aur kisii kii pyaas hai inamen sauteliisii aas hai inamen kaise paaven chain kaise paaven chain haan haan kaise paaven chain juuthe tere nain	ho aur kisii kii pyaas hai inamen aur kisii kii pyaas hai inamen sauteliisii aas hai inamen kaise paaven chain kaise paaven chain haan haan kaise paaven chain juuthe tere nain	
waadaa na tod  merii chadhatii jawaanii tadape,dil tujhko diyaa,1985,lata,rajesh roshan,rajesh roshan,	waadaa na tod tuu waadaa na tod	waadaa na tod tuu waadaa na tod	waadaa na tod tuu waadaa na tod	merii chadhatii jawaanii tadape tuu munh na mod tuu waadaa na tod	merii chadhatii jawaanii tadape tuu munh na mod tuu waadaa na tod	merii chadhatii jawaanii tadape tuu munh na mod tuu waadaa na tod	merii chadhatii jawaanii tadape tuu munh na mod tuu waadaa na tod	merii chadhatii jawaanii tadape tuu munh na mod tuu waadaa na tod	merii chadhatii jawaanii tadape tuu munh na mod tuu waadaa na tod	niind hamaarii piyaa tuune chuuraaii kahaan chhupaa hai piyaa tuu hai harajaaii	niind hamaarii piyaa tuune chuuraaii kahaan chhupaa hai piyaa tuu hai harajaaii	merii chadhatii jawaanii tadape tuu munh na mod tuu waadaa na tod	merii chadhatii jawaanii tadape tuu munh na mod tuu waadaa na tod	merii chadhatii jawaanii tadape tuu munh na mod tuu waadaa na tod	koii nahiin hai teremere bin yahaan pe chal baithen chhaanv tale dekh vahaan pe	koii nahiin hai teremere bin yahaan pe chal baithen chhaanv tale dekh vahaan pe	merii chadhatii jawaanii tadape tuu munh na mod tuu waadaa na tod	merii chadhatii jawaanii tadape tuu munh na mod tuu waadaa na tod	merii chadhatii jawaanii tadape tuu munh na mod tuu waadaa na tod	vaadaa nibhaanaa hogaa saajan tujhako dolii men bithaa ke apane ghar le jaa mujhako	vaadaa nibhaanaa hogaa saajan tujhako dolii men bithaa ke apane ghar le jaa mujhako	merii chadhatii jawaanii tadape tuu munh na mod tuu waadaa na tod	merii chadhatii jawaanii tadape tuu munh na mod tuu waadaa na tod	merii chadhatii jawaanii tadape tuu munh na mod tuu waadaa na tod	
teraa saath hai itanaa pyaaraa  hamen aanaa padegaa duniyaa men dubaaraa,jaanbaaz,1986,kishor sapana awasthi,kalyanji anandji,indivar, teraa saath hai itanaa pyaaraa	 teraa saath hai itanaa pyaaraa	kam lagataa hai jiivan saaraa tere milan kii lagan men hamen aanaa padegaa duniyaa men dubaaraa	kam lagataa hai jiivan saaraa tere milan kii lagan men hamen aanaa padegaa duniyaa men dubaaraa	maine tan man tujh par vaaraa pyaas bujhii na karake nazaaraa tere milan kii lagan	jitanii tujhamen hai adaa	utanii hii vafaa	utanii hii vafaa	jitanaa jahaan men pyaar hai	tujhase mujhe milaa	tujhase mujhe milaa	badhatii hii jaae betaabii badhatii jaae ye betaabii jitanaa karuun nazaaraa hamen aanaa padegaa	pyaar ke ek ek pal pe hain	sau jiivan qurbaan	sau jiivan qurbaan	pyaar kabhii marataa nahiin	marate hain insaan	marate hain insaan	pyaar usii kaa jiivan hai jo tere saath guzaaraa hamen aanaa padegaa	
duaa kyaa rang laaii hai  diivaane dil ke diivaane aae hain jaan lutaane,paap kaa ant,1989,kavita subramaniam mohammed aziz,bappi lahiri,anjaan, duaa kyaa rang laaii hai nashiilii raat aaii hai nashaa kyaa dil pe chhaayaa hai duhaaii hai duhaaii	diivaane dil ke diivaane aae hain jaan lutaane anjaam kyaa hogaa teraa jaanetamannaa tujhe ye nahiin hai pataa diivaane dil ke	anjaam se daranaa kaisaa ho jaaegaa aaj teraa meraa faisalaa diivaane dil ke	badaa rangiin jahaan hai qayaamat kaa ye samaan hai dil men aag lagii hai uthaa mahafil men dhuaan hai abhii to jaam dhalenge abhii to daur chalenge nashe ke rang ghulenge dilon ke raaz khulenge yahaan kise kisane luutaa diyaa kisane yahaan dhokhaa rukheroshan se ye pardaa jo uthaa duun main to kyaa hogaa chalii aaii hai kahaan se tuu yahaan se bach ke nikal jaa lute na muft men merii jaan abhii hai vaqt sambhal jaa kisamen yahaan kitanaa dam hai dekhuun re dekhuun re dekhuun re main bhii zaraa diivaane dil ke	tere sadake tere qurbaan tere jalave hain yaa tuufaan kahaan aake kahaan rakh dii nishaane par yahaan ye jaan are ye jaan are ye jaan abhii parde se hai pardaa raaz raaz abhii hai hathelii par ye jaan leke ye saarii umr katii hai uthaa pardaa dikhaa jalavaa zaraa dekhuun to tuu kyaa hai sulagate tere siine men dabii ye aarazuu kyaa hai kyon jhuuthii zid pe adaa hai mere piichhe kyon padaa hai ye raahen sholon se bharii hain jahaan is vaqt khadaa hai zid ye tujhe suujhii kyaa hai jaanuun re jaanuun main jaanuun main iraadaa teraa diivaane dil ke	main gazab huun main balaa huun mujhe na haath lagaanaa nahiin mumakin mere dil ko khilaunaa aise banaanaa gazab ho yaa balaa koii yahaan kathaputalii ban jaae merii mahafil men aake husn koii bach na jaae ye maanaa terii mahafil men terii manamaanii chalatii hai phuunk de saarii mahafil ko shamaan jab aisii jalatii hai agar hamase ulajhegaa tuu yaad rakh tuu pachhataaegaa udenge phir aise shole khaaq men tuu mil jaaegaa khulengii jab terii aankhen tujhe raste pe laaenge kaam jo karane aae hain kaam vo kar ke jaaenge karuungaa faisalaa jo main yahaan vo faisalaa hogaa mujhe maaluum hai kisakaa yahaan anjaam kyaa hogaa jise na maut kaa dar ho vo apanii jaan par khele ghadii hai aakharii terii kudaa kaa naam tuu le le jaan rahe chaahe jaae kar jaaenge aaj ham bhii teraa faisalaa diivaane dil ke	
ik baat sunii hai chaachaajii batalaane vaalii hai,naram garam,1981,sushma shreshtha shatrughan sinha,r d burman,gulzar,	na na na na pappii kii hadataal hai chaachaajii aaj aap se meraa ek savaal hai chaachaajii	are c model mercedes se pyaarii merii summii jo maangogii vahii milegaa agar milegii chummii	to vaadaa karo ki naye naye kapade silavaauungaa	kapade silvaauungaa vaadaa karo ki un kapadon men ittar lagaauungaa	ittar bhii lagaauungaa vaadaa karo kii jiip nahiin ghode par jaauungaa	ghode par kyon kyaa baat hai	aa ik baat sunii hai chaachaajii batalaane vaalii hai ghar men ek anokhii chiiz aane vaalii hai haan re bhaiyaa ne phir koii ladakii dekhii hai terii chaachii bulldozer aane vaalii hai	din aur raat kii khit pit hogii horn bajaayegii achchhe kaase ghar ko vo gairaaj banaayegii are aap ko ain vain chaachii se khataraa lagataa hai shaadii ho jaaye to phir dekhen kaisaa lagataa hai are aayegii hii ab to vo jo aane vaalii hai	jaane ab kyaa hogaa vo kyaa haal banaayegii muunh se khaataa thaa vo naakon chane chabvaayegii gobhii aaluu bane to kahanaa aaluu gobhii de haal na khaanaa maal na khaanaa khaanaa baakii jo bhii de are aayegii hii ab to vo jo aane vaalii hai	
chhuu kar mere man ko kiyaa tuune kyaa ishaaraa,yaarana,1981,kishore,rajesh roshan,anand bakshi , chhuu kar mere man ko kiyaa tuune kyaa ishaaraa badalaa ye mausam lage pyaaraa jag saaraa chhuu kar	tuu jo kahe jiivan bhar tere liye main gaauun tere liye main gaauun giit tere bolon pe likhataa chalaa jaauun likhataa chalaa jaauun mere giiton men tujhe dhuundhe jag saaraa chhuu kar	aajaa teraa aanchal ye pyaar se main bhar duun pyaar se main bhar duun khushiyaan jahaan bhar kii tujhako nazar kar duun tujhako nazar kar duun tuu hii meraa jiivan tuu hii jiine kaa sahaaraa chhuu kar
naa jaane kab pyaar kar baithe  dil de diyaa maine dil le liyaa,raam avtaar,1988,mohammed aziz anuradha paudwal,laxmikant pyarelal,anand bakshi, naa jaane kab pyaar kar baithe dil aisaa diivaanaa hai dil ko thaam ke rakhanaa logon mausam badaa suhaanaa hai	naa naa naa naa karate karate ikaraar kar liyaa o logon raam duhaaii	naa naa naa naa karate karate ikaraar kar liyaa o logon raam duhaaii	maine pyaar kar liyaa	maine pyaar kar liyaa	dil de diyaa maine dil le liyaa	ye kyaa kiyaa	ye kyaa kiyaa	ye kyaa kiyaa	tuune ye kyaa kiyaa dil de diyaa	chain aur nindiyaa kho jaae jaan bhii jaatii hai to jaae	chain aur nindiyaa kho jaae jaan bhii jaatii hai to jaae	ab jo honaa ho jaae	bas jii	bas jii	bas jii	bas intazaar kar liyaa dil de diyaa	is dil kii baaton men aake	is dil kii baaton men aake	ek duuje kaa dil tadapaa ke ek duuje kii	kasam uthaa ke	kasam uthaa ke	ek duuje pe hamane etabaar kar liyaa dil de diyaa	
ye rut hai hasiin dard bhii hai javaan,harjaee,1981,kishore,r d burman,vitthalbhai patel, ye rut hai hasiin dadr bhii hai javaan2	harajai nahin ham naa tum bevafa	ye rut hai hasiin dadr bhii hai javaan	milana thaa ham mil hi gaye	phul pyaar ke khil hi gaye2	ho dil se yahi dun main dua	mil ke naa ho koi judaa ye rut hai hasiin dadr bhii hai javaan harajai nahin ham naa tum bevafa	mil ke naa ho koi judaa ye rut hai hasiin dadr bhii hai javaan harajai nahin ham naa tum bevafa	sapane the sapane hi rahe	apane jab apane na rahe	apane jab apane na rahe	ho ruthe ho tum kaun sune	koi pyaar kaa shikava gilaa ye rut hai hasiin dadr bhii hai javaan harajai nahin ham naa tum bevafa	koi pyaar kaa shikava gilaa ye rut hai hasiin dadr bhii hai javaan harajai nahin ham naa tum bevafa	koi pyaar kaa shikava gilaa ye rut hai hasiin dadr bhii hai javaan harajai nahin ham naa tum bevafa	tan man prit ke dip jale	aye sahar naa raat dhale2	ho socho zaraa hogi bhalaa	phul se khushabu kaise judaa ye rut hai hasiin dadr bhii hai javaan harajai nahin ham naa tum bevafa	ye rut hai hasiin dadr bhii hai javaan
thaare vaaste re dhola nain mhaare jaage re jaage  tuu meraa kon laage,batwaaraa,1989,kavita subramaniam anuradha paudwal alka yagnik,laxmikant pyarelal,hasan kamaal, thaare vaaste re dholaa nain mhaare jaage re jaage nain mhaare jaage re saarii rain jaage tuu meraa kon laage	tere vaaste re sajanaa nain mere jaage re jaage nain mere jaage re saarii rain jaage tuu meraa kon laage	mhaare dil ko bas men karake dil se anajaanaapan kyuun tere bin main jii na sakuungii phir ye begaanaapan kyuun chaahe tadapaa le chaahe tarasaa le jitanaa bhii chaahe dil ko jalaa le main to nahiin toduun tere prem dhaage re	mere man kaa bhed na samajhe ankhiyon kii baat naa jaane phiruun kyuun tere aage piichhe haay maine din raat na jaane bastii chhodii nagarii chhodii tere lie duniyaa saarii chhodii paas aauun main tuu bairii duur bhaage re	sun re zaraa o jaane vaale birahaa kii aag lagaa ke haradam terii raah takuungii palakon men diip jalaake sang sang tere saajan mere pyaar rahegaa saanjh savere piichhe tuu chalegaa pyaar aage re tuu meraa kon laage	
ye vaadaa rahaa,yeh vaada raha,1982,kishore asha,r d burman,gulshan bawra, tu tu hai vohii dil ne jise apana kahaa	tu hai jahaan main huun vahaan	ab to jiinaa tere bin hai sazaa	ho mil jaaen is tarah	do laharen jis tarah	kabhi ho na judaa	haan ye vaadaa rahaa	main aavaaz huun to tuu hai giit meraa	jahaan se niraalaa manamit meraa	ho mil jaayen	kisii mod pe bhi naa ye saath chhute	mere haath se tera daaman na chhute	kabhi khvaab main bhi tu mujhase na ruthe	mere pyaar kii koi khushiyaan na lute	ho mil jaayen	kabhi zindagii men pade mushkilen to	mujhe tu sambhaale tujhe main sambhaaluun	ho mil jaaen is tarah	tujhe main jahaan kii najar se churaa luun	kahiin dil ke kone main tujhako bithaa duun	ho mil jaaen is tarah	
parabat se kaalii ghataa takaraaii  paanii ne kaisii ye aag lagaaii,chaandani,1989,asha vinod rathod,shiv hari,anand bakshi, aa aa parabat se kaalii ghataa takaraaii paanii ne kaisii ye aag lagaaii haay aag lagaaii dil dene dil lene kii rut aaii parabat se kaalii ghataa	maare sharam ke main to simat gaii chunarii merii mujhase lipat gaii aise men tuune jo lii angadaaii aag lagaaii dil dene dil lene kii rut aaii parabat se kaalii ghataa	mastii men aake main jhuum luungaa roko mujhe main tumhen chuum luungaa mastii men aake main jhuum luungii roko mujhe main tumhen chuum luungii chhedo naa mujhako yuun chhodo kalaaii aag lagaaii dil dene dil lene kii rut aaii parabat se kaalii ghataa	
pyaar karane vaale kabhii darate nahiin,hero,1984,lata manhar,laxmikantpyarelal,anand bakshi,	logon se sunaa hai kitaabon men likhaa hai sab ne yahii kahaa hai sab ne yahii kahaa hai pyaar karane vaale kabhii darate nahiin jo darate hain vo pyaar karate nahiin	lambii diivaaren chunavaa do laakh bithaa do pahare raste men bichhaa do uunche parvat saagar gahare tuufaan kab rukate hain baadal jab jhukate hain taare kah uthate hain saare kah uthate hain pyaar karane vaale kabhii darate nahiin	pyaar chhupe na khushabuu ye elaan kaho to kar duun chutakii bhar sinduur mangaa de maang maen terii bhar duun duniyaa kyaa kar legii duniyaa se kahegii bas kahatii hii rahegii bas kahatii hii rahegii pyaar karane vaale kabhii darate nahiin	
uii ammaa uii ammaa mushkil ye kyaa ho gaii,mawaali,1983,kishor asha,bappi lahiri,indivar, uii ammaa uii ammaa mushkil ye kyaa ho gaii	 uii ammaa uii ammaa mushkil ye kyaa ho gaii	mere badan men tuufaan uthaa to saadii havaa ho gaii uii ammaa uii ammaa mushkil	bolo in kapadon men lagatii huun main kaisii har kapadaa khilataa hai sundar hai tuu aisii aage tere koii hai kyaa parii hai yaa hai apsaraa uii ammaa uii ammaa mushkil	mausam ne dekhaa to vo bhii huaa diivaanaa	mausam ne dekhaa to vo bhii huaa diivaanaa	tum jaisaa diivaanaa tumane sabako jaanaa dekho nahiin is tarah aane lagii mujhako hayaa uii ammaa uii ammaa mushkil	main chanchal yauvan ko kaise bhalaa sambhaaluun baahon men aajaa tuu sabase tujhe chhipaa luun tujhape rahe paharaa meraa baahen merii paradaa teraa uii ammaa uii ammaa mushkil	
