Title,Film,Year,Singer,Composer,Lyricist,Lyrics
e rii main to prem divaanii,naubahaar,1952,lata,roshan,meerabaishailendra, e rii main to prem divaanii	meraa dard na jaane kaun2	na main jaanu aaratii vandannaa puujaa kii riit	hai anajaanii daras divaaniimerii paagal priit	liye re maine do nainon kediipak liye sanjog	e rii main to	aashaa ke phuulon kii maalaasaanson ke sangiit	in par phuulii chalii re jaaneapane man kaa miit	e rii maine nain dor mensapane liye phiroye	e rii main to	
achchhaa jii main haarii chalo maan jaao naa,kaala paani,1958,rafi asha,s d burman,majrooh, aashaa	achchhaa jii main haarii	chalo maan jaao naa rafii	dekhii sabakii yaarii	meraa dil jalaao naa	aashaa	chhote se qusuur pe	aise ho khafaa	rafii	ruuthe to huzuur the	merii kyaa khataa	merii kyaa khataa	aashaa	dekho dil naa todo rafii	chhodo haath chhodo aashaa	dekho dil na todo rafii	are chhodo haath chhodo aashaa	chhod diyaa to haath maloge samajhe rafii	ajii samajhe	aashaa jiivan ke ye raaste	lambe hain sanam	rafii	kaatenge ye zindagii thokar khaake ham	kaatenge ye zindagii thokar khaake ham	aashaa	oy zaalim saath dele rafii	achchhe ham akele aashaa	zaalim saath dele rafii	are achchhe ham akele aashaa	chaar kadam bhii chal na sakoge samajhe rafii	haan samajhe	aashaa jaao rah sakoge naa tum bhii chain se	rafii	tum to khair luutanaa jiineke maze	tum to khair luutanaa jiineke maze	aashaa	kyaa karanaa hai jiike rafii	ho rahanaa kisii ke aashaa	kyaa karanaa hai jiike rafii	are ho rahanaa kisii ke aashaa	ham naa rahe to yaad karoge	samajhe rafii	samajhe	aashaa	achchhaa jii main haarii	chalo maan jaao naa rafii	dekhii sabakii yaarii	meraa dil jalaao naa
pahalii na duusarii teesari pasand hai,mad bhare nain,1955,kishore,s d burman,shailendra,	pahalii na duusarii teesari pasand hai shaadii kaa kar do intazaam merii o merii shaadii shaadii kaa kar do intazaam purvii na pashchimii lachhamii pasand hai shaadii kaa kar do intazaam merii o merii shaadii shaadii kaa kar do intazaam pahalii na duusarii teesarii pasand hai shaadii kaa kar do intazaam	ghar pe tum hanso to diye ke binaa ho roshanii ghar pe tum hanso ghar pe tum hanso to diye ke binaa ho roshanii chaand ho na ho har ek raat rahe chaandanii ab to har ek haal men zindagii pasand hai shaadii kaa kar do intazaam merii merii shaadii kaa kar do intazaam	aankhon	se padhake dil kii baat jaan logii tum aankhon	se padhake aankhon	se padhake dil kii baat jaan logii tum jiit ho to jiit haar ho to maan logii tum kah do dhuup chaanv kii ye galii pasand hai shaadii kaa kar lo intazaam merii are merii shaadii kaa kar do intazaam	koii jaa kaho ke un kii haan kaa intazaar hai koii jaa kaho koii jaa kaho ke un kii haan kaa intazaar hai mujhako ye tadapatii dil ki bekalii pasand hai shaadii kaa kar do intazaam merii o merii shaadii kaa kar do intazaam pahalii na duusarii teesari pasand hai shaadii kaa kar do intazaam merii o merii shaadii shaadii kaa kar do intazaam	
raat andherii duur saveraa barabaad hai dil meraa o,aah,1953,mukesh,shankarjaikishan,hasrat,	raat andherii duur saveraa barabaad hai dil meraa o raat andherii	aanaa bhii chaahen aa naa sake ham koii nahiin aasaraa khoyii hai manzil rastaa hai mushkil chaand bhii aaj chhupaa o raat andherii	aah bhii roye raah bhii roye suujhe na baat koii thodii umar hai suunaa safar hai meraa na saath koii o raat andherii	
tera haath haath men aa gaayaa,hamdard,1953,manna dey,anil biswas,majrooh,	tera haath haath men aa gaayaa ke charaag raah men jal gae mujhe sahal ho gaiin manzilen vo hawaa ke ruk bhii badal gae	badii chiiz hai tujhe kyaa pataa terii ik adaa terii ik sadaa jo tadap rahe the bahal gae jo gire the girake sambhal gaye	jise sun sakaa thaa na aaj tak vahii raaz jaise ke sun liyaa vahii giit jo mere dil men the vo labon pe aake machal gae 
jap jap jap jap jap re,shaardaa,1957,mukesh,c ramchandra,rajednra krishan,	jap jap jap jap jap re	jap jap jap jap jap re	jap jap jap jap mere manavaa jap re priit kii maalaa hoy jap re priit kii maalaa jap jap jap jap re	priit hai devii	priit hai devii	priit shivaalaa jap re priit kii maalaa jap jap jap jap re	priit se badhakar miit na koii priit se aage riit na koii chhod jagat ko jogii ban jaa odh ke priit dushaalaa ho jap re	prem nagar kaa vaasii ho jaa duub ke is saagar men kho jaa agar lagan hai terii saanchii darshan degii baalaa ho darshan degii baalaa jap re	ang bhabhuut ramaa le jogii jogan kyon naa terii hogii priit ke ras se bharegii ik din teraa khaalii pyaalaa jap re	
ye vaadaa karo chaand ke saamane,raaj hath,1956,lata mukesh,shankarjaikishan,shailendra,	ye vaadaa karo chaand ke saamane bhulaa to na doge mere pyaar ko mere haath men haath de do zaraa sahaaraa milegaa mere pyaar ko	ye chandaa ye taare to chhup jaayenge magar merii nazaron se chhupanaa na tum badal jaaye duniyaa na badalenge ham nibhaanaa hii hogaa is iqaraar ko ye vaadaa karo chaand ke saamane	bahaaron ke saaye men aa jhuum len bhulaa den zamaane ke gam aaj to zamaane ke gam se hamen kaam kyaa hamen tum mile aur kyaa chaahiye ki ham chhod baithe hain sansaar ko ye vaadaa karo chaand ke saamane	
unhen kho kar  unhen ham jo dil se bhulaane lage,arzoo,1950,lata,anil biswas,majrooh,	unhen kho kar unhiin kii aarazuu hai kisaliye dil ko hai kaun aisaa jo ab aasaan kar de merii mushkil ko	unhen ham jo dil se bhulaane lage	unhen ham jo dil se bhulaane lage	wo kuchh aur bhii yaad aane lage wo kuchh aur bhii yaad	na puuchho na puuchho hamen kyaa huaa	na puuchho na puuchho hamen kyaa huaa	lagii thes aansuu bahaane lage	lagii thes aansuu bahaane lage	wo kuchh aur bhii yaad	jiye haay marmar ke ham is tarah	jiye haay marmar ke ham is tarah	chale na aur dagamagaane lage	chale na aur dagamagaane lage	wo kuchh aur bhii yaad	zamaanaa huaa jinako biite wo din	zamaanaa huaa jinako biite wo din	ghataa ban ke aankhon men chhaane lage	ghataa ban ke aankhon men chhaane lage	wo kuchh aur bhii yaad aane lage wo kuchh aur bhii yaad 
main bangaalii chhokaraa  main madraasii chhokarii,raagini,1958,kishor asha,o p nayyar,qamar jalalabadi,	ki	main bangaalii chhokaraa	koru pyaar ko namaskaaram aa	main madraasii chhokarii	tujhe tumase pyaaram ki	chhuttii re main bangaalii chhokaraa	kii	aamare baangalaa desh men har gorii ke lambe baal	luthiir upor pode gaal lokhii naache taaletaale	khaae sudhu machchhii jhaal khaae go sudhu paae go	aamare baangalaa desh	aa	aan aan aan aan aan aan an an an aa	aaj to har baazaar men sainyaa milataa hai nakalii maal	karungii tere vaaste solaa singaaram ki	more jaaii	more jaaii	aa	main madraasii chhokarii	ki	tum jo suno baangaalii gaanaa	monovaa jaae jhuum	siikhii go tomaay kemun kore paavo	tum jo suno baangaalii	aa	de re naa de re naa dhiin tar dere naa	mere baanke naach kii sainyaa machii ruus men dhuum ki	ore baa baa aa	main huun paayal saajanaa aur tuu jhankaaram aa	main madraasii chhokarii	ki	sach puuchho to mere dil men pyaar illaiillai aa	o baangaalii meraa ho jaa kahatii hai mis pillai	o baangaalii meraa ho jaa kahatii hai mis pillai	pappii tujhe pukaaratii gangolii yaaram ki	kii bole re aa	meraa ho jaa saajanaa phir bedaa paaram ki	re main bangaalii chhokaraa	
ab to aa jaao balam,poonam,1952,lata,shankarjaikishan,hasrat, ab to aa jaao balam furaqat ke maare ro diye haal par duniyaa to duniyaa chaand taare ro diye ab to aa jaao balam	mere naale mere shikawe mere aansuu mere gam ek do kii baat kyaa hai aaj saare ro diye ab to aa jaao balam	shaam guzarii raat aaii raat guzarii din huaa gam na puuchho zindagii ke har sahaare ro diye ab to aa jaao balam	merii chaahen merii aahenmerii raahen lut gaii duubatii aankhon ke ab pyaase kinaare ro diye	ab to aa jaao balam furaqat ke maare ro diye haal par duniyaa to duniyaa chaand taare ro diye ab to aa jaao balam
ghar aajaa more raajaa more raajaa aajaa,garam coat the clerk and the coat,1955,lata,amarnath,majrooh, ghar aajaa more raajaa more raajaa aajaa tere binaa chandaa udaas phire ghar aajaa more raajaa more raajaa aajaa aajaa	teraa naam leke ruuthe kahanaa naa maane meraa	teraa naam leke ruuthe kahanaa naa maane meraa	it ut leke doluun chandaa na soe teraa chandaa na soe teraa ki tere binaa chandaa udaas phire	ghar aajaa more raajaa more raajaa aajaa aajaa	aajaa re nanhaa teraa bahale nahiin bahalaae kumhalaayaa mukhadaa haae mose na dekhaa jaae	aajaa re nanhaa teraa bahale nahiin bahalaae kumhalaayaa mukhadaa haae mose na dekhaa jaae	mose na dekhaa jaae ki tere binaa chandaa udaas phire	ghar aajaa more raajaa more raajaa aajaa aajaa	aajaa re ab to aajaa mere bhii thake do nainaa anganaa andheraa chhaayaa gayaa din aaii rainaa	aajaa re ab to aajaa mere bhii thake do nainaa anganaa andheraa chhaayaa gayaa din aaii rainaa	gayaa din aaii rainaa ki tere binaa chandaa udaas phire	ghar aajaa more raajaa more raajaa aajaa aajaa
taraa raa raa ram mere dil men sanam,hoorearab,1955,lata,ghulam mohammad,shakeel,	taraa raa raa ram mere dil men sanam	taraa raa raa ram mere dil men sanam	tuu baadesabaan kyaa jaane	jaane naa koii mere dil kii lagii	jaane naa koii mere dil kii lagii	har saans men hain afasaane taraa raa raa ram	ek sitaaraa chaand se pyaaraa	ek sitaaraa chaand se pyaaraa	chhote se dil men aayaa paigaamemohabbat laayaa shaamebahaar hai aankhon men pyaar hai dil beqaraar hai koii nahiin pahachaane	taraa raa raa ram mere dil men sanam	taraa raa raa ram mere dil men sanam	tuu baadesabaan kyaa jaane taraa raa raa ram	aa haa haa	dil kaa fasaanaa lab pe naa laanaa	dil kaa fasaanaa lab pe naa laanaa	siikh le koii hamase hai duniyaa hamaare dam se	siikh le koii hamase hai duniyaa hamaare dam se	aaiin jawaaniyaan le ke nishaaniyaan dil kii kahaaniyaan pyaar ke sab diiwaane	taraa raa raa ram mere dil men sanam	taraa raa raa ram mere dil men sanam	tuu baadesabaan kyaa jaane taraa raa raa ram 
huun abhii main javaan ai dil,aar paar,1954,geeta,o p nayyar,majrooh,	huun abhii main javaan ai dil behosh huun bin pie kal kaa bhii gam kisalie huun abhii main javaan	ye nagamaa aur ye fizaa ek sadaa aur ek adaa jo hai ganiimat hai aaj kal kaun jaane ho kyaa so na ho ye samaan ai dil huun abhii main javaan	duniyaa kaa kyaa etabaar khonaa na apanaa qaraar chun le muraadon ke phuul biite na yuun hii bahaar taak men hai kizaan ai dil huun abhii main javaan	dekho hai ye zindagii yuun nahiin bekhudii mujhako bahak jaane de baaten na kar hosh kii hosh kaisaa yahaan ai dil huun abhii main javaan	
guunj nahiin yah parvat kii  o merii pyaarii monaa,goonj,1952,suraiya rafi,sardul kwatra,prakash bakshi,	guunj nahiin yah parvat kii ra	o merii pyaarii monaa	khaalii hai dil kaa konaa	piital ke mol hai sonaa	sastaa hai maal uthaa le	aa	apanaa mujhe banaa le	apanaa mujhe banaa le	apanaa mujhe banaa le	o	su	o tuu tiin bachon kaa baap re	ye	paap re	jaa apanaa raasataa	jaa apanaa raasataa naap re	naa paduungii tere paale ra	are waah su	jaa baaten banaane waale	tumase	ham kaale	apanii o jaan ganvaa le	ho o	ra	o merii pyaarii monaa	khaalii hai dil kaa konaa	piital ke mol hai sonaa	sastaa hai maal uthaa le	aa	apanaa mujhe banaa le	apanaa mujhe banaa le	apanaa mujhe banaa le	o	ra	o meraa monii kahe tohe maan	o meraa monii kahe tohe maan	tuu bhii merii hai jaan	tuu bhii merii hai jaan	ab chhod de tuu naa naa	ab chhod de tuu naa naa	biiwii ban gale lagaa le	su	jaa baaten banaane waale	tumase	ham kaale	apanii o jaan ganvaa le	ho o	ra	o merii pyaarii monaa	khaalii hai dil kaa konaa	piital ke mol hai sonaa	sastaa hai maal uthaa le	aa	apanaa mujhe banaa le	apanaa mujhe banaa le	apanaa mujhe banaa le	o	su	o	tujhe dil de ke rog lagaa luun	tujhe dil de ke rog lagaa luun	apane saamane se chotii ulajhaa luun	haay apane saamane se chotii ulajhaa luun	kyuun rog lagaa luun ra	saadaa kahe jo byaah main rachaa luun	saadaa kahe jo byaah main rachaa luun	duniyaa kar duun main tere hawaale	su	jaa baaten banaane waale	tumase	ham kaale	apanii o jaan ganvaa le	ho o	ra	o merii pyaarii monaa	khaalii hai dil kaa konaa	piital ke mol hai sonaa	sastaa hai maal uthaa le	aa	apanaa mujhe banaa le	apanaa mujhe banaa le	apanaa mujhe banaa le	o 
shaq nahiin rupaye men paaii kaa,raagrang,1952,lata,roshan,sarshar silani,	shaq nahiin rupaye men paaii kaa duniyaa hai naam safaaii kaa	ye duniyaa heraa pherii hai kabhii terii hai to kabhii merii hai tundunaa tundunaa shuur kalii kalingan shuur o o o baabuujii o baabuujii khel safaaii kaa shaq nahiin	chatak chatak chatakaare lekar sunane vaale mere taraane muft baarii ke gaye zamaane jald nikaalo do do aane o naa naa ek aanaa ham nahiin maangataa din hai ye mahangaaii kaa shaq nahiin	dhan daulat ke matavaalon kii har baat niraalii hotii hai baazaar men nikale diivaalaa aur ghar men diivaalii hotii hai hai ye bhii rang kamaaii kaa shaq nahiin	
are dene vaale yah kyaa  gariibon kii qismat men,meena bazar,1950,rafi,husnlal bhagatram,qamar jalalabadi,	are dene vaale yah kyaa zindagii dii kisii ko hansii dii kisii ko kushii dii	gariibon kii qismat men	ronaa hii ronaa	ronaa hii ronaa	tadapate hain ham hans rahaa hai zamaanaa jo puuchho to ye hai hamaaraa fasaanaa gariibon kii qismat	haan zamaane ne jab hamako thokar lagaaii to tuute hue dil se aavaaz aaii gariibon kii qismat	mere aansuon usake kuuche men jaanaa meraa haal puuchhe to ye kah sunaanaa gariibon kii qismat	
chandaa re chandaa re chhupe rahanaa soye merii mainaa,lajwanti,1958,asha,s d burman,majrooh,	chandaa re chandaa re chhupe rahanaa soye merii mainaa leke merii nindiyaa re chandaa re chandaa re chhupe rahanaa soye merii mainaa leke merii nindiyaa re	phuul chamelii dhiire mahako jhonkaa na lag jaae phuul chamelii dhiire mahako jhonkaa na lag jaae naazuk daalii kajaraa vaalii sapane men muskaae leke merii nindiyaa re chandaa re chandaa re chhupe rahanaa soye merii mainaa leke merii nindiyaa re	haath kahiin hai paanv kahiin laage pyaarii pyaarii haath kahiin hai paanv kahiin laage pyaarii pyaarii mamataa gaae pavan jhulaae jhuule raaj kumaarii leke merii nindiyaa re chandaa re chandaa re chhupe rahanaa soye merii mainaa leke merii nindiyaa re	chandaa re chandaa re chhupe rahanaa soye merii mainaa leke merii nindiyaa re chandaa re chandaa re chhupe rahanaa soye merii mainaa leke merii nindiyaa re	chaand	bataade maan kii mamataa chain na kaise paae chaand	bataade maan kii mamataa chain na kaise paae sundar mukhadaa dil kaa tukadaa duur hai mujhase haae leke merii nindiyaa re	chandaa re chandaa re chhupe rahanaa soye merii mainaa leke merii nindiyaa re chandaa re chandaa re chhupe rahanaa soye merii mainaa leke merii nindiyaa re leke merii nindiyaa re leke merii nindiyaa re leke merii nindiyaa re	
o jaanevaale re thahro zaraa ruk jaao laut aao,intezar pakistanifilm,1956,noorjehan,khurshid anwar,qateel shifai,	o jaanevaale re thahro zaraa ruk jaao laut aao2	ik baat merii sun jaanaa sun jaanaa main tumako sadaaen detii huun meraa bachapan tumane bhulaayaa bahut tadapaayaa main phir bhii duaaen detii huun bhuul jaanevaale re aur mujhe naa tadapaao laut aao o jaanevaale re thahro zaraa ruk jaao laut aao	mainne pyaar kiyaa dukh paayaa dukh paayaa tum haal naa meraa jaan sake main to dard kii dhun men khoii chamaa cham roii par tum naa mujhe pahchaan sake tarasaanevaale re aao gale lag jaao laut aao o jaanevaale re thahro zaraa ruk jaao laut aao 
ik terii nazar ik merii nazar  kaho ye pyaar nahiin to kyaa hai,amar kahani  kanchan 1955,1952,suraiya,husnlalbhagatram,rajinder krishan,	ik terii nazar ik merii nazar ik terii nazar ik merii nazar yuun lad gaii aapas men yuun lad gaii aapas men ik teraa dil ik meraa dil phir donon rahe na bas men kaho ye pyaar nahiin to kyaa kaho ye pyaar nahiin to kyaa hai	ik terii nazar ik merii nazar ik terii nazar ik merii nazar yuun lad gaii aapas men yuun lad gaii aapas men ik teraa dil ik meraa dil phir donon rahe na bas men kaho ye pyaar nahiin to kyaa kaho ye pyaar nahiin to kyaa hai	kuchh tumane kahaa kuchh hamane kahaa kuchh dil se dil kii baat huii maaluum huaa na donon ko kab din nikalaa kab raat huii aankhon hii aankhon men hamane kuchh khaa liin aisii qasamen kaho ye pyaar nahiin to kyaa kaho ye pyaar nahiin to kyaa hai	ik terii nazar ik merii nazar	ik terii nazar ik merii nazar	yuun lad gaii aapas men	yuun lad gaii aapas men	ik teraa dil ik meraa dil phir donon rahe na bas men kaho ye pyaar nahiin to kyaa kaho ye pyaar nahiin to kyaa hai	kuchh kah bhii gaye kuchh kah na sake kuchh kahane kaa aramaan bhii hai ham us manzil pe aa nikale jo mushkil bhii aasaan bhii hai is duniyaa men dekhiin hamane duniyaa se niraalii rasamen	kaho ye pyaar nahiin to kyaa kaho ye pyaar nahiin to kyaa hai	ik terii nazar ik merii nazar	ik terii nazar ik merii nazar	yuun lad gaii aapas men	yuun lad gaii aapas men	ik teraa dil ik meraa dil phir donon rahe na bas men kaho ye pyaar nahiin to kyaa kaho ye pyaar nahiin to kyaa hai 
jahaan main jaatii huun vahiin chale aate ho,chori chori,1956,lata manna de,shankarjaikishan,shailendra, la jahaan main jaatii huun vahiin chale aate ho	chorii chorii mere dil men samaate ho	ye to bataao ki tum mere kaun ho ma dil se dil kii lagan kii ye baat hai	pyaar kii raah jatan kii ye baat hai	mujhase na puuchho ki tum mere kaun ho	la o main to shor machaauungii shor machaauungii	karanii tumhaarii sab ko bataauungii	khair jo chaaho chale jaao mere dar se	chhodo ye aanaa jaanaa dil kii dagar se	ye to bataao ki tum mere kaun ho	ma o main ne kyaa buraa kiyaa hai kyaa buraa kiyaa hai	dil de kar hii dil le liyaa hai	kisii bade gyaaniidhyaanii ko bulaao	abhiiabhii yahiin faisalaa karaao	mujhase na puuchho ki tum mere kaun ho	la o dil hii jab hue diivaane jab hue diivaane ma kahanaa hamaaraa ab kaun maane la jahaan main jaatii huun vahiin chale aate ho	chorii chorii mere dil men samaate ho	ye to bataao ki tum mere kaun ho ma dil se dil kii lagan kii ye baat hai	pyaar kii raah jatan kii ye baat hai	mujhase na puuchho ki tum mere kaun ho	
mubaaraq ho duulhaadulhan ko ye shaadii,paak daaman,1957,rafi,gulam mohammad,shakeel,	mubaaraq ho duulhaadulhan ko ye shaadii mile dil se dil zindagii muskaraa dii	bandhaa sar pe jab chaandtaaron kaa seharaa koii jal gayaa aur kisii ne duaa dii mile dil se dil	kudaa is mohabbat ko aabaad rakhe ki jisane ummiidon kii duniyaa basaa dii mile dil se dil	bhare god yaarab khilen dil kii kaliyaan muraaden hon puurii mite naamuraadii mile dil se dil	
aaj suhaanii raat hai,naya andaaz,1956,rafi shamshad kishore chorus,o p nayyar,jaan nisar akhtar,	kopu	aaj suhaanii raat hai aahaa aahaa kostrii hogii sajan se baat re aahaa aahaa	sh oye tuu aajaa re ke dil hai beqaraar	ki dole re man men teraa pyaar tuu aajaa re	ra ham to musaafir anjaane	dil kis ko pukaare haay teraa sh main tujhako bulaauun aajaa re	dil tere binaa ghabaraae meraa ko ruk jaanaa zaraa ruk jaanaa re sajanaa	ra phirate hain bhatakate raahon men	tuu dard hamaaraa kyaa jaane sh nazaaron se teraa man bhar duungii	aa paas to aajaa diivaane ko ruk jaanaa zaraa ruk jaanaa re sajanaa 
ruk jaa o jaanevaalii ruk jaa main to raahii terii manzil kaa,kanhaiyya,1959,mukesh,shankarjaikishan,shailendra, ruk jaa o jaane vaalii ruk jaa main to raahii terii manzil kaa nazaron men terii main buraa sahii aadamii buraa nahiin main dil kaa	 ruk jaa o jaane vaalii ruk jaa main to raahii terii manzil kaa nazaron men terii main buraa sahii aadamii buraa nahiin main dil kaa	dekhaa hii nahiin tujhako suurat bhii na pahachaanii tuu aake chalii chham se yuun duubake din paanii	dekhaa hii nahiin tujhako suurat bhii na pahachaanii tuu aake chalii chham se yuun duubake din paanii	ruk jaa	mudhdat se mere dil ke sapanon kii tuu raanii hai ab tak na mile lekin pahachaan puraanii hai	mudhdat se mere dil ke sapanon kii tuu raanii hai ab tak na mile lekin pahachaan puraanii hai	ruk jaa	aa pyaar kii raahon men baahon kaa sahaaraa le duniyaa jise gaatii hai us giit ko doharaa le	aa pyaar kii raahon men baahon kaa sahaaraa le duniyaa jise gaatii hai us giit ko doharaa le	ruk jaa 
